,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC/Hypothalamus,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC/Hypothalamus
ctx-lh-rostralmiddlefrontal,0.0,2018.918918918919,4148.648648648648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18310.81081081081,0.0,31345.945945945947,0.0,0.0,0.0,1782.4324324324325,1990.5405405405406,6427.027027027027,0.0,0.0,0.0,0.0,0.0,28200.0,0.0,26316.216216216217,0.0,0.0,0.0,2056.7567567567567,0.0,0.0,381.0810810810811,0.0,5.405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8093.243243243243,0.0,2924.324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.162162162162,6.756756756756757,37.83783783783784,0.0,1.3513513513513513,0.0,33.78378378378378,6.756756756756757,0.0,2.7027027027027026,0.0,0.0,5498.648648648648,29.72972972972973,0.0,0.0,0.0,32.432432432432435,0.0,0.0,0.0,5432.4324324324325,167.56756756756758,0.0,0.0,0.0,289.18918918918916,0.0
ctx-lh-superiorfrontal,0.0,13617.567567567568,6790.540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.8108108108108,0.0,0.0,1529.7297297297298,0.0,0.0,0.0,0.0,0.0,6670.27027027027,7740.540540540541,0.0,3051.3513513513512,26316.216216216217,0.0,0.0,0.0,0.0,427.02702702702703,0.0,0.0,0.0,0.0,17104.054054054053,12.162162162162161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.891891891892,0.0,3537.837837837838,0.0,0.0,422.97297297297297,587.8378378378378,356.7567567567568,963.5135135135135,0.0,82.43243243243244,6504.054054054054,132.43243243243242,0.0,4650.0,1559.4594594594594,21922.972972972973,0.0,60.810810810810814,6.756756756756757,1475.6756756756756,0.0,1.3513513513513513,1324.3243243243244,0.0,0.0,18.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.35135135135135,3290.5405405405404,320.27027027027026,87.83783783783784,0.0,0.0,31.08108108108108,0.0
ctx-lh-superiorparietal,0.0,0.0,0.0,11750.0,0.0,63.513513513513516,11393.243243243243,0.0,21310.81081081081,1701.3513513513512,0.0,1762.162162162162,0.0,0.0,0.0,3294.5945945945946,0.0,0.0,0.0,7568.918918918919,3700.0,1809.4594594594594,28.37837837837838,66158.1081081081,0.0,0.0,0.0,0.0,0.0,1791.8918918918919,0.0,0.0,0.0,0.0,54.054054054054056,0.0,0.0,2278.3783783783783,1.3513513513513513,664.8648648648649,13.513513513513514,128.3783783783784,6595.945945945946,163.51351351351352,0.0,1071.6216216216217,0.0,32.432432432432435,1605.4054054054054,45.945945945945944,0.0,0.0,0.0,986.4864864864865,0.0,52.7027027027027,0.0,3447.2972972972975,0.0,0.0,0.0,127.02702702702703,4.054054054054054,4.054054054054054,0.0,0.0,0.0,1.3513513513513513,2.7027027027027026,1114.8648648648648,494.5945945945946,0.0,0.0,509.4594594594595,0.0,0.0,0.0,1572.972972972973,7458.108108108108,0.0,0.0,0.0,5818.918918918919,0.0,0.0,79.72972972972973
ctx-lh-superiortemporal,7556.756756756757,0.0,0.0,0.0,5995.945945945946,11160.81081081081,29.72972972972973,3317.5675675675675,9.45945945945946,0.0,6.756756756756757,583.7837837837837,0.0,7031.081081081081,1867.5675675675675,0.0,4.054054054054054,13.513513513513514,0.0,0.0,477.02702702702703,0.0,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,6745.945945945946,0.0,6612.1621621621625,3421.6216216216217,2009.4594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.24324324324326,1741.8918918918919,0.0,43.24324324324324,0.0,19202.702702702703,2013.5135135135135,0.0,674.3243243243244,47.2972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-supramarginal,1914.8648648648648,0.0,0.0,0.0,0.0,994.5945945945946,7589.189189189189,21.62162162162162,7897.2972972972975,2.7027027027027026,0.0,4250.0,0.0,27.027027027027028,794.5945945945946,0.0,0.0,0.0,0.0,0.0,5768.918918918919,0.0,8.108108108108109,317.56756756756755,0.0,0.0,0.0,1791.8918918918919,6745.945945945946,0.0,0.0,0.0,5301.351351351352,7713.513513513513,0.0,0.0,0.0,0.0,0.0,59.45945945945946,0.0,4.054054054054054,1232.4324324324325,0.0,0.0,229.72972972972974,0.0,0.0,822.972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.2972972972973,12959.45945945946,3409.4594594594596,263.5135135135135,4.054054054054054,13537.837837837838,1.3513513513513513,0.0,835.1351351351351,3443.2432432432433,958.1081081081081,0.0,0.0,0.0,763.5135135135135,0.0,0.0,85.13513513513513
ctx-lh-frontalpole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.02702702702703,0.0,578.3783783783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.7567567567567,427.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-temporalpole,0.0,0.0,0.0,0.0,755.4054054054054,441.8918918918919,0.0,183.78378378378378,0.0,0.0,28.37837837837838,0.0,0.0,633.7837837837837,0.0,0.0,43.24324324324324,8.108108108108109,1.3513513513513513,0.0,1.3513513513513513,0.0,98.64864864864865,0.0,0.0,0.0,0.0,0.0,6612.1621621621625,0.0,0.0,0.0,0.0,314.86486486486484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-transversetemporal,0.0,0.0,0.0,0.0,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54054054054054,0.0,0.0,0.0,0.0,0.0,685.1351351351351,0.0,8.108108108108109,0.0,0.0,0.0,0.0,0.0,3421.6216216216217,5301.351351351352,0.0,0.0,0.0,2586.4864864864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,1247.2972972972973,0.0,228.3783783783784,0.0,1733.7837837837837,14.864864864864865,0.0,1856.7567567567567,9.45945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-insula,0.0,0.0,187.83783783783784,0.0,1029.7297297297298,25.675675675675677,0.0,2.7027027027027026,1.3513513513513513,0.0,3991.891891891892,0.0,356.7567567567568,0.0,43.24324324324324,0.0,9682.432432432432,0.0,278.3783783783784,0.0,10705.405405405405,0.0,12182.432432432432,0.0,1.3513513513513513,381.0810810810811,0.0,0.0,2009.4594594594594,7713.513513513513,0.0,314.86486486486484,2586.4864864864867,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,20.27027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,6327.027027027027,2535.135135135135,23333.783783783783,400.0,3008.108108108108,2958.108108108108,21.62162162162162,8664.864864864865,47.2972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-bankssts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.7837837837838,0.0,0.0,0.0,0.0,8.108108108108109,0.0,5.405405405405405,297.2972972972973,0.0,0.0,0.0,54.054054054054056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.459459459459,748.6486486486486,2609.4594594594596,0.0,0.0,0.0,0.0,9682.432432432432,0.0,2643.2432432432433,0.0,0.0,0.0,0.0,9.45945945945946,2263.5135135135133,5.405405405405405,17655.405405405407,0.0,0.0,0.0,1324.3243243243244,5202.7027027027025,3628.3783783783783,0.0,0.0,72.97297297297297,43.24324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,86.48648648648648,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-caudalanteriorcingulate,0.0,2170.2702702702704,31.08108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.1621621621622,0.0,0.0,22.972972972972972,5.405405405405405,17104.054054054053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.864864864865,0.0,0.0,0.0,0.0,0.0,637.8378378378378,531.081081081081,4109.459459459459,0.0,0.0,181.0810810810811,32.432432432432435,0.0,294.5945945945946,21.62162162162162,485.13513513513516,0.0,89.1891891891892,0.0,0.0,0.0,0.0,5341.891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45945945945946,11554.054054054053,701.3513513513514,20.27027027027027,0.0,0.0,0.0,0.0
ctx-rh-caudalmiddlefrontal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.162162162162161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6593.243243243243,0.0,118.91891891891892,0.0,197.2972972972973,0.0,16339.18918918919,0.0,0.0,8572.972972972973,30989.18918918919,0.0,6.756756756756757,0.0,0.0,0.0,0.0,22.972972972972972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-cuneus,0.0,0.0,0.0,1005.4054054054054,0.0,0.0,5.405405405405405,0.0,0.0,181.0810810810811,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2972972972973,0.0,0.0,0.0,835.1351351351351,0.0,0.0,0.0,2278.3783783783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.4054054054054,127.02702702702703,197.2972972972973,4.054054054054054,13027.027027027027,0.0,1175.6756756756756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13978.378378378378,0.0,0.0,0.0,3181.0810810810813,0.0,0.0,0.0,3318.9189189189187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-entorhinal,0.0,0.0,18.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.1081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.945945945946,0.0,901.3513513513514,0.0,0.0,8.108108108108109,0.0,48.648648648648646,6.756756756756757,190.54054054054055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,283.7837837837838,0.0,37.83783783783784,0.0,262.1621621621622,104.05405405405405,58.108108108108105,56.75675675675676,0.0,1.3513513513513513,106.75675675675676,606.7567567567568,0.0,8.108108108108109,1.3513513513513513,4.054054054054054,0.0,1682.4324324324325,722.972972972973,13.513513513513514,1827.027027027027
ctx-rh-fusiform,0.0,0.0,1.3513513513513513,8.108108108108109,0.0,0.0,9.45945945945946,0.0,409.4594594594595,0.0,0.0,2.7027027027027026,160.8108108108108,0.0,0.0,5.405405405405405,9.45945945945946,0.0,0.0,2.7027027027027026,9.45945945945946,17.56756756756757,5.405405405405405,200.0,0.0,0.0,0.0,664.8648648648649,0.0,59.45945945945946,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,1505.4054054054054,2245.945945945946,0.0,22.972972972972972,12548.648648648648,3228.3783783783783,3291.891891891892,41.891891891891895,22802.702702702703,40.54054054054054,13.513513513513514,6435.135135135135,0.0,0.0,0.0,0.0,4779.72972972973,0.0,0.0,0.0,5112.1621621621625,4.054054054054054,0.0,0.0,156.75675675675674,0.0,0.0,0.0,471.6216216216216,0.0,133.78378378378378,0.0,51.351351351351354,86.48648648648648,54.054054054054056,81.08108108108108,0.0,4.054054054054054,50.0,583.7837837837837,3198.6486486486488,212.16216216216216,0.0,14.864864864864865,5.405405405405405,5366.216216216216,1635.1351351351352,6.756756756756757,804.0540540540541
ctx-rh-inferiorparietal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972972972973,0.0,0.0,0.0,0.0,24.324324324324323,0.0,0.0,56.75675675675676,0.0,0.0,0.0,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,4109.459459459459,0.0,0.0,127.02702702702703,0.0,22.972972972972972,0.0,1295.945945945946,0.0,10252.702702702703,0.0,0.0,0.0,8659.45945945946,0.0,1498.6486486486488,0.0,0.0,0.0,85.13513513513513,28.37837837837838,2.7027027027027026,1.3513513513513513,21045.945945945947,0.0,0.0,0.0,64047.2972972973,43.24324324324324,8090.540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-inferiortemporal,0.0,0.0,29.72972972972973,0.0,0.0,0.0,0.0,0.0,286.4864864864865,0.0,0.0,0.0,29.72972972972973,0.0,0.0,118.91891891891892,0.0,0.0,0.0,0.0,8.108108108108109,87.83783783783784,6.756756756756757,412.1621621621622,1.3513513513513513,0.0,0.0,128.3783783783784,0.0,4.054054054054054,0.0,0.0,0.0,0.0,748.6486486486486,0.0,0.0,197.2972972972973,901.3513513513514,12548.648648648648,1295.945945945946,0.0,9782.432432432432,2498.6486486486488,108.10810810810811,1333.7837837837837,44.5945945945946,8021.621621621622,313.5135135135135,0.0,0.0,0.0,0.0,355.4054054054054,0.0,1437.837837837838,0.0,17047.297297297297,2.7027027027027026,0.0,0.0,193.24324324324326,970.2702702702703,0.0,0.0,1706.7567567567567,0.0,2101.3513513513512,0.0,16.216216216216218,102.70270270270271,4.054054054054054,5.405405405405405,0.0,0.0,21.62162162162162,94.5945945945946,4.054054054054054,2031.081081081081,209.45945945945945,2372.972972972973,40.54054054054054,9424.324324324325,3427.027027027027,37.83783783783784,414.86486486486484
ctx-rh-isthmuscingulate,0.0,0.0,0.0,0.0,0.0,0.0,443.2432432432432,0.0,3186.4864864864867,0.0,0.0,0.0,0.0,0.0,0.0,736.4864864864865,0.0,0.0,0.0,0.0,220.27027027027026,1020.2702702702703,89.1891891891892,2340.5405405405404,0.0,0.0,0.0,6595.945945945946,0.0,1232.4324324324325,0.0,0.0,0.0,0.0,2609.4594594594596,0.0,0.0,4.054054054054054,0.0,3228.3783783783783,0.0,9782.432432432432,0.0,12.162162162162161,0.0,4231.081081081081,0.0,4043.2432432432433,1222.972972972973,0.0,0.0,0.0,0.0,13.513513513513514,0.0,229.72972972972974,0.0,2435.135135135135,0.0,0.0,0.0,0.0,637.8378378378378,66.21621621621621,0.0,0.0,27.027027027027028,39.189189189189186,0.0,12.162162162162161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,641.8918918918919,129.72972972972974,0.0,0.0,4478.378378378378,0.0,0.0,1.3513513513513513
ctx-rh-lateraloccipital,0.0,0.0,0.0,477.02702702702703,0.0,0.0,0.0,0.0,0.0,351.35135135135135,0.0,35.13513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.78378378378378,0.0,0.0,0.0,58.108108108108105,0.0,0.0,0.0,163.51351351351352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13027.027027027027,0.0,3291.891891891892,10252.702702702703,2498.6486486486488,12.162162162162161,0.0,0.0,5378.378378378378,0.0,350.0,0.0,0.0,0.0,0.0,0.0,19293.243243243243,0.0,0.0,0.0,11255.405405405405,0.0,0.0,0.0,16770.27027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-lateralorbitofrontal,0.0,1620.2702702702702,1902.7027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.8378378378378,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,6.756756756756757,0.0,2101.3513513513512,8093.243243243243,2691.891891891892,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,6814.864864864865,0.0,0.0,8.108108108108109,41.891891891891895,0.0,108.10810810810811,0.0,0.0,0.0,0.0,22048.64864864865,147.2972972972973,0.0,0.0,0.0,3431.0810810810813,581.081081081081,0.0,0.0,0.0,0.0,0.0,17348.64864864865,933.7837837837837,5410.810810810811,0.0,693.2432432432432,0.0,351.35135135135135,1564.8648648648648,0.0,516.2162162162163,0.0,0.0,248.64864864864865,0.0,0.0,0.0,0.0,18.91891891891892,1.3513513513513513,0.0,29.72972972972973,10329.72972972973,3037.837837837838,335.13513513513516,0.0,35.13513513513514,1860.8108108108108,221.6216216216216
ctx-rh-lingual,0.0,0.0,0.0,2956.7567567567567,0.0,0.0,64.86486486486487,0.0,882.4324324324324,282.43243243243245,0.0,1429.7297297297298,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,2208.108108108108,0.0,8.108108108108109,0.0,2586.4864864864867,0.0,0.0,0.0,1071.6216216216217,0.0,229.72972972972974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.6756756756756,0.0,22802.702702702703,0.0,1333.7837837837837,4231.081081081081,5378.378378378378,0.0,0.0,0.0,13.513513513513514,694.5945945945946,0.0,0.0,0.0,0.0,11313.513513513513,0.0,0.0,0.0,4324.324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9239.18918918919,0.0,0.0,0.0,0.0,313.5135135135135,0.0,0.0,0.0
ctx-rh-medialorbitofrontal,0.0,2.7027027027027026,982.4324324324324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4054054054054,0.0,2682.4324324324325,0.0,0.0,0.0,22.972972972972972,0.0,98.64864864864865,0.0,0.0,0.0,0.0,0.0,3805.4054054054054,2924.324324324324,3537.837837837838,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,20.27027027027027,0.0,0.0,0.0,0.0,48.648648648648646,40.54054054054054,0.0,44.5945945945946,0.0,0.0,22048.64864864865,0.0,0.0,4.054054054054054,0.0,0.0,0.0,68.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,2432.4324324324325,3477.027027027027,795.9459459459459,0.0,4.054054054054054,0.0,941.8918918918919,572.972972972973,0.0,39.189189189189186,0.0,0.0,991.8918918918919,52.7027027027027,22.972972972972972,0.0,0.0,186.48648648648648,21.62162162162162,0.0,0.0,32.432432432432435,6.756756756756757,0.0,0.0,1.3513513513513513,225.67567567567568,72.97297297297297
ctx-rh-middletemporal,0.0,0.0,6.756756756756757,0.0,0.0,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,145.94594594594594,0.0,0.0,0.0,0.0,2.7027027027027026,48.648648648648646,1.3513513513513513,259.4594594594595,0.0,0.0,0.0,32.432432432432435,0.0,0.0,0.0,0.0,0.0,0.0,9682.432432432432,0.0,0.0,0.0,6.756756756756757,13.513513513513514,8659.45945945946,8021.621621621622,4043.2432432432433,350.0,147.2972972972973,13.513513513513514,4.054054054054054,0.0,0.0,91.89189189189189,0.0,0.0,0.0,0.0,2.7027027027027026,2358.108108108108,0.0,11097.297297297297,0.0,0.0,0.0,672.972972972973,21841.891891891893,105.4054054054054,0.0,1279.7297297297298,228.3783783783784,2937.837837837838,0.0,0.0,18.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.027027027027,591.8918918918919,1417.5675675675675,13.513513513513514,570.2702702702703,775.6756756756756,9.45945945945946,13.513513513513514
ctx-rh-parahippocampal,0.0,0.0,0.0,0.0,0.0,0.0,67.56756756756756,0.0,377.02702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.67567567567568,4.054054054054054,35.13513513513514,9.45945945945946,0.0,0.0,0.0,1605.4054054054054,0.0,822.972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.54054054054055,6435.135135135135,0.0,313.5135135135135,1222.972972972973,0.0,0.0,694.5945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.4324324324324,112.16216216216216,0.0,0.0,13.513513513513514,0.0,0.0,44.5945945945946,154.05405405405406,655.4054054054054,0.0,0.0,0.0,6937.8378378378375,5.405405405405405,0.0,2644.5945945945946
ctx-rh-paracentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4935.135135135135,0.0,0.0,0.0,0.0,339.18918918918916,0.0,1355.4054054054054,48.648648648648646,0.0,0.0,422.97297297297297,45.945945945945944,0.0,0.0,0.0,0.0,0.0,0.0,2643.2432432432433,0.0,0.0,0.0,0.0,0.0,1498.6486486486488,0.0,0.0,0.0,0.0,0.0,0.0,91.89189189189189,0.0,0.0,0.0,0.0,0.0,0.0,12337.837837837838,944.5945945945946,9814.864864864865,1191.8918918918919,0.0,0.0,1386.4864864864865,2959.4594594594596,1814.8648648648648,22724.324324324323,0.0,0.0,785.1351351351351,12960.81081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.8918918918919,36.486486486486484,0.0,0.0,0.0,0.0,0.0
ctx-rh-parsopercularis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.8378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.8378378378378,6593.243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972972972973,2513.5135135135133,0.0,4.054054054054054,40.54054054054054,3552.7027027027025,0.0,0.0,3083.7837837837837,23113.513513513513,0.0,289.18918918918916,0.0,0.0,0.0,0.0,614.8648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.13513513513513,0.0,0.0,0.0,0.0,0.0,0.0
ctx-rh-parsorbitalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.7567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.0810810810813,0.0,68.91891891891892,0.0,0.0,0.0,29.72972972972973,0.0,3209.4594594594596,0.0,0.0,0.0,0.0,0.0,754.0540540540541,6487.8378378378375,6124.324324324324,0.0,9.45945945945946,0.0,0.0,0.0,0.0,183.78378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08108108108108,0.0,0.0,0.0,0.0,0.0,0.0
